MLST,MGE_Gene,MGE_Type,Target_Gene,Pearson_r,p_value,p_adj_FDR,Significant
ST131,PHAGE_Salmon_SPN3US_NC_027402,Phage,AAC(6')-Ib9,0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Staphy_2638A_NC_007051,Phage,parE (S458T),0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Staphy_IME_SA4_NC_029025,Phage,parE (S458T),0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Staphy_Stau2_NC_030933,Phage,AAC(6')-Ib9,0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Strept_phiARI0004_NC_031920,Phage,AAC(6')-Ib9,0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Stx2_vB_EcoP_24B_NC_027984,Phage,ugd,0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Stx2_vB_EcoP_24B_NC_027984,Phage,chuV,0.4038590003724652,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,Plasmid_p0111,Plasmid,floR,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,Plasmid_p0111,Plasmid,sul3,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,Plasmid_p0111,Plasmid,qacH,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,Plasmid_p0111,Plasmid,kpsT,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,parC (A108T),0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaB,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaD,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaE,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaF,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaG,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaX,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Bacill_phBC6A51_NC_004820,Phage,sfaY,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Entero_If1_NC_001954,Phage,APH(3')-Ia,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KP1801_NC_049848,Phage,floR,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KP1801_NC_049848,Phage,sul3,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KP1801_NC_049848,Phage,qacH,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KP1801_NC_049848,Phage,kpsT,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,parC (A108T),0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaB,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaD,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaE,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaF,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaG,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaX,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_KpS8_NC_048873,Phage,sfaY,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,parC (A108T),0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaB,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaD,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaE,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaF,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaG,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaX,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Klebsi_vB_KpnM_KB57_NC_028659,Phage,sfaY,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Lactob_LfeSau_NC_029068,Phage,APH(3')-Ia,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Mycoba_Marvin_NC_042032,Phage,dfrA7,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Mycoba_MosMoris_NC_024138,Phage,dfrA7,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,parC (A108T),0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaB,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaD,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaE,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaF,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaG,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaX,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Proteu_Mydo_NC_048741,Phage,sfaY,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,parC (A108T),0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaB,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaD,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaE,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaF,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaG,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaX,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Pseudo_YuA_NC_010116,Phage,sfaY,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Strept_phiC31_NC_001978,Phage,CMY-59,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Stx2_vB_EcoP_24B_NC_027984,Phage,emrY,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Vibrio_PVA1_NC_023605,Phage,APH(3')-Ia,0.40385900037246514,2.6781487794093178e-14,4.505626977505492e-12,True
ST131,PHAGE_Entero_PMBT2_NC_042101,Phage,CMY-59,0.403859000372465,2.6781487794093657e-14,4.505626977505492e-12,True
ST131,PHAGE_Entero_phiSHEF4_NC_042022,Phage,CMY-59,0.403859000372465,2.6781487794093657e-14,4.505626977505492e-12,True
ST131,PHAGE_Staphy_23MRA_NC_028775,Phage,CMY-59,0.403859000372465,2.6781487794093657e-14,4.505626977505492e-12,True
ST131,Plasmid_IncFIB(AP001918),Plasmid,papD,0.4031893828859096,2.9800740910357856e-14,5.003006184484083e-12,True
ST131,Plasmid_IncFIB(AP001918),Plasmid,papJ,0.4031893828859096,2.9800740910357856e-14,5.003006184484083e-12,True
ST131,PHAGE_Burkho_BcepIL02_NC_012743,Phage,hlyB,0.40295657019568876,3.0926612460318436e-14,5.188373602752973e-12,True
ST131,Plasmid_IncFIB(AP001918),Plasmid,papH,0.4026244884430008,3.260491027083965e-14,5.466093083552637e-12,True
ST131,PHAGE_Myxoco_Mx8_NC_003085,Phage,iroD,0.4019380452620016,3.636160535780116e-14,6.078825803748961e-12,True
ST131,PHAGE_Myxoco_Mx8_NC_003085,Phage,iroE,0.4019380452620016,3.636160535780116e-14,6.078825803748961e-12,True
ST131,PHAGE_Lactob_jlb1_NC_024206,Phage,papG,0.40125503853046157,4.051890723268e-14,6.769094309271553e-12,True
ST131,PHAGE_Entero_phiT5282H_NC_049429,Phage,CTX-M-15,0.40026106369490366,4.741167531509211e-14,7.915066097885565e-12,True
ST131,PHAGE_Mycoba_Squirty_NC_026588,Phage,TEM-150,0.4000320499980484,4.915557352658412e-14,8.18903060893085e-12,True
ST131,PHAGE_Mycoba_Butters_NC_021061,Phage,catI,0.4000320499980483,4.915557352658412e-14,8.18903060893085e-12,True
ST167,Plasmid_Col(BS512),Plasmid,QepA4,1.0,0.0,0.0,True
ST167,Plasmid_ColKP3,Plasmid,OXA-181,1.0,0.0,0.0,True
ST167,Plasmid_ColKP3,Plasmid,dfrA5,1.0,0.0,0.0,True
ST167,Plasmid_IncB/O/K/Z,Plasmid,OXA-181,1.0,0.0,0.0,True
ST167,Plasmid_IncB/O/K/Z,Plasmid,dfrA5,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,AAC(3)-IV,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,APH(4)-Ia,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,NDM-9,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,FosA3,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,catB3,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,sul3,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,iroB,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,iroC,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,iroD,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,iroE,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2,Plasmid,iroN,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,AAC(3)-IV,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,APH(4)-Ia,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,NDM-9,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,FosA3,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,catB3,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,sul3,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,iroB,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,iroC,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,iroD,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,iroE,1.0,0.0,0.0,True
ST167,Plasmid_IncHI2A,Plasmid,iroN,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,rmtB,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papC,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papD,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papF,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papG,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papH,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papJ,1.0,0.0,0.0,True
ST167,Plasmid_IncI(Gamma),Plasmid,papK,1.0,0.0,0.0,True
ST167,Plasmid_IncI2,Plasmid,CTX-M-64,1.0,0.0,0.0,True
ST167,Plasmid_IncY,Plasmid,OXA-181,1.0,0.0,0.0,True
ST167,Plasmid_IncY,Plasmid,dfrA5,1.0,0.0,0.0,True
ST167,Model_attc_4,Integron,sul1,1.0,0.0,0.0,True
ST167,Model_intersection_tyr_intI,Integron,sul1,1.0,0.0,0.0,True
ST167,Type_In0,Integron,QepA4,1.0,0.0,0.0,True
ST167,IS1380,IS Element,OXA-181,1.0,0.0,0.0,True
ST167,IS1380,IS Element,dfrA5,1.0,0.0,0.0,True
ST167,IS21,IS Element,OXA-181,1.0,0.0,0.0,True
ST167,IS21,IS Element,dfrA5,1.0,0.0,0.0,True
ST167,IS256,IS Element,NDM-1,1.0,0.0,0.0,True
ST167,IS256,IS Element,parC (E84G),1.0,0.0,0.0,True
ST167,IS256,IS Element,papX,1.0,0.0,0.0,True
ST167,IS256,IS Element,astA,1.0,0.0,0.0,True
ST167,IS4,IS Element,sul1,1.0,0.0,0.0,True
ST167,IS630,IS Element,OXA-181,1.0,0.0,0.0,True
ST167,IS630,IS Element,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Acidia_virus_NC_029316,Phage,NDM-1,1.0,0.0,0.0,True
ST167,PHAGE_Acidia_virus_NC_029316,Phage,parC (E84G),1.0,0.0,0.0,True
ST167,PHAGE_Acidia_virus_NC_029316,Phage,papX,1.0,0.0,0.0,True
ST167,PHAGE_Acidia_virus_NC_029316,Phage,astA,1.0,0.0,0.0,True
ST167,PHAGE_Acinet_vB_AbaS_TRS1_NC_031098,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Acinet_vB_AbaS_TRS1_NC_031098,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_BCP78_NC_018860,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_BCP78_NC_018860,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,NDM-9,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,FosA3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,catB3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,sul3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,iroB,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,iroC,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,iroD,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,iroE,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bobb_NC_024792,Phage,iroN,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,NDM-9,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,FosA3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,catB3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,sul3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,iroB,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,iroC,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,iroD,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,iroE,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_C_NC_029121,Phage,iroN,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,NDM-9,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,FosA3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,catB3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,sul3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,iroB,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,iroC,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,iroD,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,iroE,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Bp8p_T_NC_047744,Phage,iroN,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,NDM-9,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,FosA3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,catB3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,sul3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,iroB,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,iroC,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,iroD,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,iroE,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_Gamma_NC_007458,Phage,iroN,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,rmtB,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papC,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papD,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papF,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papG,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papH,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papJ,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phBC6A52_NC_004821,Phage,papK,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,NDM-9,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,FosA3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,catB3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,sul3,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,iroB,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,iroC,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,iroD,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,iroE,1.0,0.0,0.0,True
ST167,PHAGE_Bacill_phiAGATE_NC_020081,Phage,iroN,1.0,0.0,0.0,True
ST167,PHAGE_Brevib_Sundance_NC_028749,Phage,AAC(3)-IIe,1.0,0.0,0.0,True
ST167,PHAGE_Butyri_Arawn_NC_048848,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Butyri_Arawn_NC_048848,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Cellul_phi18:3_NC_021794,Phage,NDM-1,1.0,0.0,0.0,True
ST167,PHAGE_Cellul_phi18:3_NC_021794,Phage,parC (E84G),1.0,0.0,0.0,True
ST167,PHAGE_Cellul_phi18:3_NC_021794,Phage,papX,1.0,0.0,0.0,True
ST167,PHAGE_Cellul_phi18:3_NC_021794,Phage,astA,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_CDKM9_NC_048642,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_CDKM9_NC_048642,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,rmtB,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papC,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papD,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papF,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papG,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papH,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papJ,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD111_NC_028905,Phage,papK,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,rmtB,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papC,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papD,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papF,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papG,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papH,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papJ,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD146_NC_028958,Phage,papK,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD211_NC_029048,Phage,NDM-1,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD211_NC_029048,Phage,parC (E84G),1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD211_NC_029048,Phage,papX,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD211_NC_029048,Phage,astA,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,rmtB,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papC,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papD,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papF,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papG,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papH,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papJ,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_phiCD38_2_NC_015568,Phage,papK,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_vB_CpeS_CP51_NC_021325,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Clostr_vB_CpeS_CP51_NC_021325,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Entero_GEC_3S_NC_025425,Phage,AAC(3)-IIe,1.0,0.0,0.0,True
ST167,PHAGE_Entero_If1_NC_001954,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Entero_If1_NC_001954,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Entero_JSE_NC_012740,Phage,AAC(3)-IIe,1.0,0.0,0.0,True
ST167,PHAGE_Entero_RB49_NC_005066,Phage,AAC(3)-IIe,1.0,0.0,0.0,True
ST167,PHAGE_Erwini_vB_EamM_ChrisDB_NC_031126,Phage,OXA-181,1.0,0.0,0.0,True
ST167,PHAGE_Erwini_vB_EamM_ChrisDB_NC_031126,Phage,dfrA5,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,NDM-9,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,FosA3,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,catB3,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,sul3,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,iroB,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,iroC,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,iroD,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,iroE,1.0,0.0,0.0,True
ST167,PHAGE_Escher_3_NC_041863,Phage,iroN,1.0,0.0,0.0,True
ST167,PHAGE_Escher_6_NC_041864,Phage,AAC(3)-IV,1.0,0.0,0.0,True
ST167,PHAGE_Escher_6_NC_041864,Phage,APH(4)-Ia,1.0,0.0,0.0,True
ST167,PHAGE_Escher_6_NC_041864,Phage,NDM-9,1.0,0.0,0.0,True
